subhalo_id,group_id,is_central,stellar_mass,vel_dispersion,half_mass_radius,metallicity,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,halo_mass,halo_mass_log,log_vel_dispersion,log_half_mass_radius,log_metallicity
350845,286,0,10.148061737616862,81.562,21.7276,0.0243107,23095.3,38843.4,44024.4,432.973,-33.9764,378.35,7356851474704.522,12.866691988288338,1.911487866668563,1.3370117574148497,-1.6141846719750217
350846,286,0,9.825576931997423,40.4931,1.1506,0.0328953,23392.6,38788.3,44081.5,192.74,81.792,-53.1609,7356851474704.522,12.866691988288338,1.6073810259992913,0.0609243696894805,-1.4828529464253093
350847,286,0,9.131562029995116,51.2203,6.0889,0.0118322,23255.0,38834.0,44220.7,548.883,-221.104,323.949,7356851474704.522,12.866691988288338,1.7094421178255585,0.7845388415524999,-1.9268977951510884
350848,286,0,8.684869734105972,37.6974,10.0183,0.00982196,23140.8,38698.8,44201.3,495.126,86.2574,43.1637,7356851474704.522,12.866691988288338,1.5763113978293608,1.0007940325834612,-2.007757624436853
350849,286,0,9.069942370197104,38.4912,7.0282,1e-06,23543.5,38776.9,44207.2,304.966,-261.584,20.2746,7356851474704.522,12.866691988288338,1.5853614508517868,0.8468441116252645,-5.698970004336019
350850,286,0,9.012287879772337,32.2755,3.8012,0.0438817,23391.3,38786.9,44070.8,120.283,47.7133,-17.4965,7356851474704.522,12.866691988288338,1.5088729789185962,0.5799207205926596,-1.357706659150497
350851,286,0,8.030987805349334,32.7287,8.429,1e-06,23203.1,38720.0,44105.4,620.846,181.805,105.394,7356851474704.522,12.866691988288338,1.514928755260981,0.9257760538367463,-5.698970004336019
350852,286,0,9.042957691046526,22.3235,2.0722,0.0206813,23335.6,38802.0,44074.9,109.69,12.905,256.71,7356851474704.522,12.866691988288338,1.348762286659855,0.31643166936693035,-1.6844011666532575
341683,255,1,10.962561698885386,156.86,166.5,0.00769346,23923.5,53807.2,43393.3,-69.8745,-405.887,256.055,7309665009797.341,12.863897474395602,2.195512210674072,2.2214142378423385,-2.1138218537076616
341684,255,0,10.478516651534708,106.587,21.843,0.0211571,23912.1,53681.4,43190.2,-108.838,-168.031,235.42,7309665009797.341,12.863897474395602,2.02770423871916,1.3393122857712596,-1.6745233345841213
341685,255,0,10.654991179264352,114.996,11.7028,0.0301427,24034.7,53738.2,43309.6,-187.313,-389.705,268.023,7309665009797.341,12.863897474395602,2.0606827341958716,1.0682897830337965,-1.520803441106992
341686,255,0,9.213710246301952,54.2181,23.4347,0.0109124,24085.2,54123.4,43638.7,217.797,-438.743,370.933,7309665009797.341,12.863897474395602,1.7341442942482708,1.3698593982582552,-1.9620399266617277
341687,255,0,10.109262205782034,90.169,1.1825,1e-06,23931.2,53807.5,43386.6,-328.013,-543.519,452.227,7309665009797.341,12.863897474395602,1.9550572532517192,0.07280114940984922,-5.698970004336019
341688,255,0,8.387532740983142,36.5482,17.3911,0.00440228,23802.4,53434.1,43305.9,225.368,-251.318,259.81,7309665009797.341,12.863897474395602,1.562865992803668,1.240327052320227,-2.3562236973275366
341689,255,0,8.149794375135127,38.4048,17.0426,0.00239993,23707.6,53799.7,43198.5,-331.516,-492.876,502.483,7309665009797.341,12.863897474395602,1.5843855077851259,1.231535850965684,-2.619620501774251
341690,255,0,9.050722046621107,40.6124,9.7199,0.0136862,23921.2,54083.6,43246.4,-281.944,-372.504,348.35,7309665009797.341,12.863897474395602,1.6086586549901174,0.9876617968530653,-1.8636853867032883
341691,255,0,9.435504119678386,40.2155,1.6656,1e-06,23953.0,53836.1,43388.7,-189.856,-543.774,149.24,7309665009797.341,12.863897474395602,1.6043934726628564,0.22157071216646093,-5.698970004336019
341692,255,0,7.798054372111995,30.6825,12.8078,1e-06,24131.5,54008.3,43321.3,129.485,-513.496,82.2451,7309665009797.341,12.863897474395602,1.4868907428900737,1.1074745372455228,-5.698970004336019
348593,278,1,11.12348223752634,173.177,136.939,0.00651634,58887.8,69167.5,30150.2,-54.9157,153.254,38.8854,7286998927857.202,12.862548705626654,2.2384902119517127,2.1365271520980618,-2.1859296219118467
348594,278,0,10.546213236179566,106.216,5.6885,1e-06,58944.1,69156.8,30242.9,30.5174,131.581,255.682,7286998927857.202,12.862548705626654,2.026189942247518,0.7549977624223808,-5.698970004336019
348595,278,0,10.232979613431691,85.4946,13.7461,0.0334286,58839.4,69284.2,30021.2,-133.5,263.614,269.651,7286998927857.202,12.862548705626654,1.9319386847367805,1.1381794989859773,-1.4758688199025574
348596,278,0,9.392658536291346,52.896,19.5285,0.0150129,58720.3,69566.1,29827.7,-49.7072,169.8,-88.7188,7286998927857.202,12.862548705626654,1.7234228318913534,1.2906688860558473,-1.8235064810760553
348597,278,0,9.484867017408234,52.3933,5.8327,0.0213844,58935.3,69101.6,30259.9,59.0149,-81.4765,-150.755,7286998927857.202,12.862548705626654,1.719275753413685,0.7658696394344473,-1.669882622135339
348598,278,0,9.35263818632002,41.7201,5.8054,0.0295963,59088.8,69109.1,30331.9,-43.16,293.064,-36.1152,7286998927857.202,12.862548705626654,1.6203453407275552,0.7638321485893087,-1.5287479054472857
348599,278,0,8.51889844143634,32.8637,6.6026,1e-06,58743.6,69370.0,30193.5,-42.9903,-87.4078,178.519,7286998927857.202,12.862548705626654,1.5167164574290133,0.8197149875570089,-5.698970004336019
348600,278,0,7.6766058685933585,26.5177,7.968,0.00319565,58717.6,69687.9,29828.4,-126.991,267.097,-139.533,7286998927857.202,12.862548705626654,1.4235358530424755,0.9013493254156423,-2.4953049118639834
348601,278,0,7.999871757128286,28.537,6.3689,1e-06,58892.9,68785.9,29836.2,43.928,188.915,72.2376,7286998927857.202,12.862548705626654,1.4554083152422856,0.804064429951898,-5.698970004336019
348602,278,0,7.420062507392244,24.7536,9.3826,1e-06,58885.3,69520.0,30178.7,3.5265,-129.942,227.233,7286998927857.202,12.862548705626654,1.393638368782302,0.9723232018319096,-5.698970004336019
359811,319,1,11.118213355349951,180.255,134.637,0.00641739,69871.1,21897.6,70214.7,135.463,121.265,138.126,7286739884346.398,12.862533266737735,2.2558873202280414,2.1291644260666898,-2.192573897445877
359812,319,0,7.455611277438371,30.6484,16.3905,0.00129782,70243.1,21822.4,69943.4,-139.064,265.839,119.856,7286739884346.398,12.862533266737735,1.4864078070988511,1.2145922021323556,-2.886451032470765
359813,319,0,9.397529498113295,44.9664,5.8403,0.0246873,69884.3,21803.3,70349.3,172.004,-53.258,315.949,7286739884346.398,12.862533266737735,1.6528881194398939,0.7664351561874403,-1.6075088139173104
359814,319,0,8.106020266667011,28.7856,8.6916,0.00751334,70311.5,21916.5,69839.0,102.968,176.474,124.222,7286739884346.398,12.862533266737735,1.4591752862133667,0.9390997312483406,-2.1241091583831984
359815,319,0,8.435174716544887,31.5091,4.493,1e-06,69683.1,21969.5,70338.9,138.688,296.146,160.176,7286739884346.398,12.862533266737735,1.4984359985210058,0.6525364185930255,-5.698970004336019
359816,319,0,6.515507782142027,23.755,8.8026,1e-06,69809.9,21861.5,70441.6,494.641,-51.842,140.364,7286739884346.398,12.862533266737735,1.3757550347552243,0.9446109674771271,-5.698970004336019
359817,319,0,7.3272156016279935,22.0129,8.6153,1e-06,70319.1,21658.0,69936.3,159.951,119.671,-26.0923,7286739884346.398,12.862533266737735,1.3426772606829733,0.9352704049501656,-5.698970004336019
359818,319,0,6.993280641607938,22.3646,7.7308,1e-06,70193.3,21669.9,69757.2,53.9889,133.886,1.8769,7286739884346.398,12.862533266737735,1.3495611350440544,0.8882244379814824,-5.698970004336019
359819,319,0,7.052816242845006,21.8553,7.5579,1e-06,69687.7,22249.1,70499.0,23.1849,137.229,275.277,7286739884346.398,12.862533266737735,1.3395567722738688,0.8784011413868305,-5.698970004336019
359820,319,0,6.87244618581005,19.607,9.6914,1e-06,69960.5,21792.2,69853.6,86.7417,54.4524,-71.4389,7286739884346.398,12.862533266737735,1.292411148837825,0.9863865188832152,-5.698970004336019
347237,273,1,11.297217885112165,175.351,124.619,0.0179384,35482.5,66091.5,49068.0,156.24,-112.949,-147.956,7273757074095.346,12.861758792574944,2.243908246939754,2.0955842619546567,-1.7461920864338838
347238,273,0,10.112508328130197,80.5044,8.6714,0.0240121,35425.7,65994.3,49166.2,403.985,29.651,-84.2895,7273757074095.346,12.861758792574944,1.905819617554192,0.9380892201048314,-1.619551770555708
347239,273,0,10.018109578921772,77.514,6.9513,0.0300357,35569.4,66145.6,49107.8,345.604,5.2337,-329.952,7273757074095.346,12.861758792574944,1.8893801486177992,0.8420660319326099,-1.522347783069851
347240,273,0,9.36034863474236,46.9337,15.3902,0.0179961,35238.1,65888.6,48655.4,141.383,-127.838,-58.9744,7273757074095.346,12.861758792574944,1.6714847929988172,1.187244263647723,-1.7447974702002735
347241,273,0,9.828364348253022,47.9336,0.3982,0.0362186,35502.4,66095.5,49051.2,-0.223,-302.884,-299.119,7273757074095.346,12.861758792574944,1.6806400474233008,-0.3998987443086093,-1.441056350232673
347242,273,0,8.19458356909863,36.9398,20.5915,0.00393807,35284.1,65696.8,48770.4,168.156,-315.559,59.3889,7273757074095.346,12.861758792574944,1.567494539747116,1.3136879842088498,-2.4046063014087786
347243,273,0,9.548618057212362,53.4829,5.4203,1e-06,35472.3,65993.3,49172.3,107.708,-241.864,-329.78,7273757074095.346,12.861758792574944,1.7282149479514137,0.7340233243130988,-5.698970004336019
347244,273,0,9.689896351296076,33.9913,0.244,0.052737,35500.0,66089.4,49042.9,-93.6302,-286.229,-212.003,7273757074095.346,12.861758792574944,1.5313677745280458,-0.6126101736612706,-1.2778763441184944
347245,273,0,9.561154924411113,49.1451,0.9988,1e-06,35462.4,66105.1,49075.1,20.3166,-352.496,50.7747,7273757074095.346,12.861758792574944,1.6914802231031332,-0.0005214663206898395,-5.698970004336019
347246,273,0,9.352114126625715,23.2739,0.2184,0.0454062,35489.2,66086.4,49056.1,-180.35,-235.704,-123.098,7273757074095.346,12.861758792574944,1.3668691639726367,-0.6607473659673003,-1.3428752777079558
346075,269,1,11.210804045614884,167.456,154.725,0.00634935,17337.6,15042.3,26815.4,-199.464,-28.5925,96.2979,7252756979812.519,12.86050312567702,2.2239007130595714,2.1895604913648516,-2.197202337876566
346076,269,0,10.30787738402999,85.6605,15.3731,0.0259192,17185.8,14877.8,26750.8,-169.148,145.948,207.613,7252756979812.519,12.86050312567702,1.9327806050431235,1.1867614522194685,-1.5863616517767036
346077,269,0,9.735930411158193,73.5237,22.68,0.0157281,17358.6,14895.7,27018.2,-474.085,109.779,-183.224,7252756979812.519,12.86050312567702,1.8664273543240544,1.355643050220869,-1.8032961264686338
346078,269,0,9.958559933511712,66.7175,18.194,0.0142191,17469.2,14992.8,26475.3,-188.215,57.4562,21.4231,7252756979812.519,12.86050312567702,1.8242397643001478,1.2599281903747528,-1.8470973495067107
346079,269,0,9.502694775525942,57.7722,15.9349,0.0175381,17447.1,15252.9,26880.7,-546.292,55.9492,274.75,7252756979812.519,12.86050312567702,1.7617189060504648,1.2023493423886997,-1.7559926957511613
346080,269,0,9.1533579669036,40.4636,9.3402,0.0100685,17383.6,14852.5,26510.5,-128.37,-156.992,-27.58,7252756979812.519,12.86050312567702,1.6070645188347652,0.9703561757982333,-1.9969920937593983
346081,269,0,8.878730024670816,40.8403,11.1035,0.011352,17344.1,14802.6,26651.9,-89.6696,103.48,270.899,7252756979812.519,12.86050312567702,1.6110889236172732,1.0454598969031033,-1.9448893621458536
346082,269,0,8.369950605299756,36.0796,10.9186,0.00640702,17322.2,15257.8,26916.5,-475.754,-175.012,226.031,7252756979812.519,12.86050312567702,1.5572617140485148,1.0381669560195297,-2.193276141450023
346083,269,0,7.892610479726574,37.1355,10.3305,0.00345679,17283.9,14890.0,26992.4,-10.2675,224.142,-108.28,7252756979812.519,12.86050312567702,1.569789275721095,1.0141213420410014,-2.4612013860217834
346084,269,0,8.223423047238576,39.7904,7.608,0.0034078,17268.2,15079.0,26918.9,-670.982,22.1071,200.791,7252756979812.519,12.86050312567702,1.5997783049900574,0.8812705039293575,-2.467398478807603
337048,241,1,11.148978512461529,172.888,172.51,0.00981867,59874.4,8586.38,73322.6,4.4019,113.35,42.3003,7246916111781.951,12.860153234079275,2.2377648503320917,2.2368142751712723,-2.007903106875694
337049,241,0,10.083330774221196,75.0093,17.9394,0.013837,59626.3,8482.59,73185.7,127.956,82.7236,-60.427,7246916111781.951,12.860153234079275,1.875115112568876,1.2538079135661162,-1.858926673732525
337050,241,0,9.968593923912676,60.9832,9.4506,0.0186201,59996.8,8451.77,73486.7,-59.9324,158.55,20.5187,7246916111781.951,12.860153234079275,1.7852102095649334,0.9754593818867461,-1.7299946676178568
337051,241,0,9.536290729876669,78.44,7.2826,0.00866903,59821.6,8552.48,73284.0,-160.432,-80.7833,-430.483,7246916111781.951,12.860153234079275,1.8945375849957464,0.8622864567943862,-2.0619793997773175
337052,241,0,8.672100586096066,51.0425,12.1883,0.00713213,59783.6,8705.93,73274.4,168.566,530.469,159.958,7246916111781.951,12.860153234079275,1.7079319374532176,1.0859431353062245,-2.1467198609690583
337053,241,0,9.102662341897148,41.7911,10.2343,0.0187666,59816.5,8512.69,73140.7,-351.765,-18.5573,42.2079,7246916111781.951,12.860153234079275,1.6210838025301504,1.0100581433801836,-1.7265912613903107
337054,241,0,9.017713379815152,40.796,11.9706,0.0116046,59792.6,8295.81,73188.9,65.0919,245.256,78.5182,7246916111781.951,12.860153234079275,1.6106175831122094,1.0781159190077987,-1.9353324019591858
337055,241,0,8.923059447111319,38.3043,10.6362,1e-06,60064.4,8787.78,73119.1,52.0535,262.522,-102.028,7246916111781.951,12.860153234079275,1.5832475301422095,1.0267864950829726,-5.698970004336019
337056,241,0,9.18486655108305,44.3349,6.472,1e-06,59681.9,8276.9,73353.6,-78.1859,-19.9036,125.678,7246916111781.951,12.860153234079275,1.6467457332248652,0.8110385086042159,-5.698970004336019
337057,241,0,7.13010100342522,29.0847,20.6487,0.00066992,60178.2,8732.45,73689.1,-56.3395,216.125,-249.895,7246916111781.951,12.860153234079275,1.4636645885395263,1.314892714559074,-3.173329261693702
361189,325,1,10.962957062004877,181.09,116.458,0.00656121,9097.08,70332.4,7229.29,328.08,81.8136,-81.5061,7239972844671.492,12.859736937270153,2.2578944687308002,2.0661693274479283,-2.182949875690006
361190,325,0,10.799223503896947,140.536,13.9726,0.0200704,9027.39,70327.4,7159.94,412.315,169.737,-376.287,7239972844671.492,12.859736937270153,2.1477875882886517,1.1452772264856725,-1.6974223339863839
361191,325,0,10.205983241068502,89.0668,20.3096,0.0236632,9197.71,70263.8,7402.71,110.622,208.915,94.9233,7239972844671.492,12.859736937270153,1.949715849224799,1.307701370007296,-1.625908172854902
361192,325,0,9.471555010129878,60.8659,12.3596,0.0137793,9164.56,70148.6,7402.11,-12.6842,68.782,129.848,7239972844671.492,12.859736937270153,1.7843740481412722,1.0920044156877655,-1.860741327644187
361193,325,0,9.511837987060986,35.1307,0.2906,0.052415,9031.42,70326.9,7152.79,536.254,246.781,-335.761,7239972844671.492,12.859736937270153,1.545686803452958,-0.5367043900379972,-1.2805361242556943
361194,325,0,9.260026295907394,29.2827,0.3507,0.0358741,9021.89,70324.8,7164.79,372.004,65.5869,-656.398,7239972844671.492,12.859736937270153,1.4666111181869055,-0.45506423411849745,-1.4452068796826854
361195,325,0,8.850757806422257,43.5642,2.9293,0.00693713,9218.83,70265.0,7390.46,168.403,-54.1374,-125.302,7239972844671.492,12.859736937270153,1.6391297431887417,0.46676385159716627,-2.158757567025854
361196,325,0,7.13857072004537,26.9924,10.0524,1e-06,8760.39,70317.6,7320.33,242.611,254.293,-287.039,7239972844671.492,12.859736937270153,1.4312415010966206,1.002269761490024,-5.698970004336019
361197,325,0,8.203422204729414,28.5851,7.6972,1e-06,8781.94,70377.8,7426.12,484.559,171.632,-306.603,7239972844671.492,12.859736937270153,1.4561397158566487,0.8863327711856877,-5.698970004336019
361198,325,0,9.121593667628305,22.6854,0.3931,0.0384726,9031.66,70325.0,7145.75,536.087,292.478,-268.435,7239972844671.492,12.859736937270153,1.3557464413609606,-0.40549695617991083,-1.4148371745721662
341356,254,1,11.256400122961416,176.947,135.352,0.0172359,4480.14,53028.2,43581.7,423.692,-22.7427,54.6334,7179390451427.332,12.856087573097579,2.2478432039077503,2.1314646774138506,-1.7635408379284536
341357,254,0,10.78892827854496,138.889,5.1866,0.0191323,4454.21,53064.8,43585.6,499.867,68.6114,190.991,7179390451427.332,12.856087573097579,2.142667851004178,0.714882755706848,-1.7182101189329435
341358,254,0,10.083942611238799,74.6725,35.2719,0.0188045,4261.26,52786.0,44015.4,59.9178,-58.9119,131.398,7179390451427.332,12.856087573097579,1.8731606915456065,1.5474288545438912,-1.7257151150810304
341359,254,0,10.318638728430834,80.134,24.1123,0.0198973,4861.88,53043.6,43979.8,145.847,79.5346,20.4322,7179390451427.332,12.856087573097579,1.9038168216948612,1.3822386384017966,-1.7011840257087096
341360,254,0,8.984865347480351,47.1108,14.7304,0.0180185,4256.01,52731.3,43893.9,454.275,146.053,47.8052,7179390451427.332,12.856087573097579,1.6731204791615102,1.1682145401511244,-1.7442572638704739
341361,254,0,9.810826189827582,55.5745,3.5453,0.0480919,4375.44,53115.2,43541.7,526.679,-120.349,238.739,7179390451427.332,12.856087573097579,1.7448755640706632,0.5496529906705595,-1.317919034196223
341362,254,0,9.785857124761282,54.4091,3.5992,0.0330135,4445.23,53118.9,43596.3,488.65,-13.4612,-225.017,7179390451427.332,12.856087573097579,1.7356715421480216,0.5562059801575104,-1.481295275670549
341363,254,0,8.39129877719205,31.4319,15.4582,0.00762507,4377.03,53064.1,43218.3,201.414,124.554,-164.783,7179390451427.332,12.856087573097579,1.4973706341062034,1.1891589219510528,-2.1176992126377208
341364,254,0,8.533367991322946,36.044,9.9399,0.0104216,4043.62,53228.2,43495.9,504.271,87.6642,-4.9447,7179390451427.332,12.856087573097579,1.5568329810176795,0.9973820152155578,-1.982023929328089
341365,254,0,8.457336938305046,34.6193,11.0757,0.00816175,4290.73,53201.5,43913.9,736.131,13.9579,-94.0716,7179390451427.332,12.856087573097579,1.5393182822219054,1.04437118379175,-2.088163504405039
349135,280,1,11.027852580318118,174.356,130.473,0.00992933,49894.8,68295.0,43691.3,-153.5,324.677,-176.181,7144546621416.676,12.853974674545569,2.241436897063619,2.1155206483470343,-2.0030363189973
349136,280,0,10.06543459787749,80.2698,22.9172,0.0142251,49962.1,68121.2,43923.1,-87.0773,499.824,22.1591,7144546621416.676,12.853974674545569,1.904552180891254,1.3601615548820618,-1.846914142826728
349137,280,0,9.820136081694328,73.3742,11.4556,0.0232807,49772.1,68432.7,43723.8,181.09,235.095,-201.871,7144546621416.676,12.853974674545569,1.8655433791622527,1.0590178407855668,-1.6329853112359078
349138,280,0,9.89746637586096,75.0415,5.3564,0.025936,49945.8,68265.3,43685.9,-78.6767,698.015,152.489,7144546621416.676,12.853974674545569,1.8753015065438758,0.728873001369515,-1.5860802579663462
349139,280,0,8.893324139164047,44.2408,15.0275,0.0135064,50114.8,68328.1,43422.9,-307.114,342.183,-351.34,7144546621416.676,12.853974674545569,1.6458229716520711,1.1768867366406544,-1.8694282390106027
349140,280,0,9.104400007072114,43.5857,6.872,0.0102093,50028.1,68395.7,43705.9,-337.104,421.589,-462.467,7144546621416.676,12.853974674545569,1.639344025283164,0.8370831508231859,-1.9909614972440908
349141,280,0,7.615536619913831,33.9524,12.3207,0.00252054,49726.4,68219.6,43732.7,-96.532,409.034,251.576,7144546621416.676,12.853974674545569,1.530870478761346,1.0906353829502509,-2.5983341380971585
349142,280,0,6.799582682716412,22.4548,9.5626,1e-06,49676.0,68198.9,43562.2,22.2157,653.742,-312.011,7144546621416.676,12.853974674545569,1.3513091912498494,0.9805759897795678,-5.698970004336019
349143,280,0,6.06678189898183,20.2579,10.3548,1e-06,49774.0,67939.6,43804.5,-215.32,238.969,-375.352,7144546621416.676,12.853974674545569,1.306594422974816,1.0151417150367912,-5.698970004336019
349144,280,0,6.925790915937236,23.386,10.6787,0.00060031,49638.2,68254.6,43558.6,192.353,384.14,-195.288,7144546621416.676,12.853974674545569,1.368955945345503,1.0285183859143936,-3.2209015736221436
358016,312,1,11.15180181427582,162.372,159.108,0.0109533,56504.5,66355.6,24005.4,-79.7491,247.288,299.979,7108125554308.0625,12.85175509035746,2.2105111400904347,2.201692016657945,-1.9604153694360373
358017,312,0,10.935585502155499,136.085,13.2434,0.015674,56440.5,66446.1,23922.5,-22.5785,158.07,333.799,7108125554308.0625,12.85175509035746,2.1338102576335927,1.121999496559656,-1.804792450497246
358018,312,0,9.243653087885427,56.4732,15.9811,0.0074641,56604.8,66525.4,23821.6,131.506,290.386,-19.5002,7108125554308.0625,12.85175509035746,1.7518423973166053,1.2036066690636131,-2.126964370235365
358019,312,0,9.501009102322914,47.7346,4.3205,1e-06,56519.1,66258.5,24171.7,32.8123,174.644,363.424,7108125554308.0625,12.85175509035746,1.6788332876735077,0.6355340094712848,-5.698970004336019
358020,312,0,8.806374269922836,37.0255,7.2224,0.0103045,56460.6,66257.2,24164.6,-70.3779,433.168,386.291,7108125554308.0625,12.85175509035746,1.5685009320352379,0.8586815373976681,-1.986930932368697
358021,312,0,8.88472363955217,40.3719,5.1781,0.0154814,56534.3,66274.9,23999.2,-173.858,564.253,213.885,7108125554308.0625,12.85175509035746,1.6060791888479735,0.7141704333195621,-1.8101617163943442
358022,312,0,8.55162212970722,37.7111,7.387,1e-06,56625.2,66240.5,24049.5,151.545,194.354,124.235,7108125554308.0625,12.85175509035746,1.5764692005828314,0.8684680990209867,-5.698970004336019
358023,312,0,8.73238663621237,36.9308,6.7712,1e-06,56529.3,66221.9,23887.3,-253.788,514.728,465.352,7108125554308.0625,12.85175509035746,1.567388715498864,0.8306656416830541,-5.698970004336019
358024,312,0,9.348832962463318,36.8621,2.1771,1e-06,56406.0,66434.3,23963.4,3.3946,213.605,110.878,7108125554308.0625,12.85175509035746,1.5665800729458081,0.3378783778012045,-5.698970004336019
358025,312,0,7.604042928558704,30.4189,7.0782,1e-06,56655.6,66388.7,23956.8,75.571,256.366,678.257,7108125554308.0625,12.85175509035746,1.48314350516183,0.8499228298003992,-5.698970004336019
345250,266,1,11.230226358112072,165.081,132.581,0.0157128,32545.9,33947.5,6750.01,-252.567,98.7614,-84.1757,7105761275447.714,12.851610612877867,2.217697091009634,2.12248129038557,-1.8037187787111149
345251,266,0,10.503576387689158,101.277,18.82,0.0254164,32782.1,34064.8,6668.15,-320.688,80.4649,115.799,7105761275447.714,12.851610612877867,2.0055108283097103,1.2746196190912382,-1.5948688764178627
345252,266,0,10.395911906781665,92.2524,18.5318,0.0140858,32613.5,34048.8,6960.25,-49.6515,191.436,10.8179,7105761275447.714,12.851610612877867,1.9649776734023536,1.2679176045375347,-1.8511876513320327
345253,266,0,9.50074809648377,52.4162,15.6241,0.0135259,32757.9,34428.1,6831.12,-170.725,-7.2661,-28.6149,7105761275447.714,12.851610612877867,1.7194655328476838,1.193795009933485,-1.8688017205606466
345254,266,0,10.032831503380262,65.4291,2.4763,0.0216455,32514.7,33961.1,6778.64,-154.606,217.727,-12.4676,7105761275447.714,12.851610612877867,1.81577094646798,0.39380325765508134,-1.6646123142559333
345255,266,0,9.772834948872886,52.0957,8.0507,0.0309394,32482.3,33912.1,7144.39,-233.376,104.414,-59.7969,7105761275447.714,12.851610612877867,1.7168018779378973,0.9058336434635754,-1.5094740760060812
345256,266,0,9.315351084283709,45.3377,9.6895,0.0140428,32698.3,34071.0,6872.55,-383.368,-129.59,-27.4987,7105761275447.714,12.851610612877867,1.656459484413245,0.9863013670565963,-1.8525153640197642
345257,266,0,9.275427318801555,45.7374,6.3823,0.0222734,32505.2,34058.2,6704.03,-31.0415,55.398,-242.933,7105761275447.714,12.851610612877867,1.6602714729566335,0.8049772143486262,-1.6521939856165042
345258,266,0,8.622335497393482,36.7971,11.4019,0.00740073,32385.7,33806.6,6822.98,195.718,190.178,-335.05,7105761275447.714,12.851610612877867,1.5658135930315245,1.0569772277189253,-2.13066676112807
345259,266,0,9.550212099012167,33.5191,0.329,0.0480577,32526.6,33958.0,6748.06,-140.382,263.568,-25.0231,7105761275447.714,12.851610612877867,1.5252923491503303,-0.48280410205002566,-1.318227981148899
360750,323,1,11.410235367189726,180.21,112.39,0.0185334,42230.2,1971.74,72937.4,-390.383,-356.098,-229.82,7078891930975.743,12.849965282276703,2.255778886667018,2.050727671215053,-1.7320214684910036
360751,323,0,9.472249301791079,47.1967,6.735,0.0170459,42563.7,2039.81,72873.8,-418.218,-331.927,-297.494,7078891930975.743,12.849965282276703,1.6739116337634754,0.8283376000590045,-1.7683545864838481
360752,323,0,8.346489263197089,34.4232,9.0875,0.00795334,42348.6,1995.51,73241.8,-246.667,-510.896,-87.8112,7078891930975.743,12.849965282276703,1.5368512401270578,0.9584444238670943,-2.0993958494868235
360753,323,0,7.58695853033127,27.9926,10.1937,1e-06,42344.3,1786.21,73222.6,-333.742,-255.364,-1.7212,7078891930975.743,12.849965282276703,1.4470432383451162,1.0083318481793382,-5.698970004336019
360754,323,0,8.911762121619978,37.3214,4.1232,1e-06,42189.3,2013.38,72866.2,-41.2585,-498.148,-336.81,7078891930975.743,12.849965282276703,1.5719579266304817,0.6152344012068295,-5.698970004336019
360755,323,0,8.729491924567048,32.3533,5.2703,1e-06,42275.4,1904.85,72759.0,-319.569,-88.9921,-246.302,7078891930975.743,12.849965282276703,1.5099185848098766,0.7218353371549213,-5.698970004336019
360756,323,0,6.743186075419107,26.0393,10.0126,1e-06,42253.6,2040.48,72636.5,-412.478,-664.149,-84.7412,7078891930975.743,12.849965282276703,1.4156293051563882,1.000546866593549,-5.698970004336019
360757,323,0,9.152650290696192,19.412,0.2649,1e-06,42208.8,1990.61,72953.0,-470.011,-517.167,-89.1084,7078891930975.743,12.849965282276703,1.288070282643248,-0.576918041702769,-5.698970004336019
360758,323,0,7.6792975070939615,24.8759,8.4352,1e-06,42127.7,2244.04,73130.3,-436.962,-436.523,-31.138,7078891930975.743,12.849965282276703,1.395778802300696,0.9260953842418782,-5.698970004336019
360759,323,0,6.911879938996087,23.5138,12.5856,1e-06,42186.1,1803.36,72688.6,82.2905,-399.166,-318.863,7078891930975.743,12.849965282276703,1.371322819923421,1.0998739247296527,-5.698970004336019
366565,346,1,11.054447032754675,174.653,124.004,0.00810832,2645.32,34722.1,71277.1,104.489,-47.0729,99.1145,7049897528694.272,12.848182804502596,2.242176049877793,2.0934356944356964,-2.0910155616494186
366566,346,0,9.485110466613154,50.3201,8.5662,0.0137336,2523.75,34477.3,71252.6,23.9255,-71.8018,-8.3461,7049897528694.272,12.848182804502596,1.7017414955017005,0.9327882099020636,-1.8621839842465044
366567,346,0,9.077548668779166,43.917,6.2623,0.0200606,2543.9,34575.5,71228.0,223.283,203.526,129.117,7049897528694.272,12.848182804502596,1.6426326655052157,0.7967338689697726,-1.6976344330573352
366568,346,0,8.8619752985084,38.1514,5.5343,0.0102075,2746.26,34735.7,71374.5,406.038,-186.301,151.74,7049897528694.272,12.848182804502596,1.5815104794106567,0.7430626974166447,-1.9910380668828012
366569,346,0,7.813987136517024,30.3641,10.9798,1e-06,2618.48,35114.4,71404.7,132.288,-17.3043,-22.3188,7049897528694.272,12.848182804502596,1.4823604130453985,1.0405944293957257,-5.698970004336019
366570,346,0,7.878339937241634,29.0163,6.8133,1e-06,2741.89,34589.9,71446.4,38.5782,-353.843,60.5838,7049897528694.272,12.848182804502596,1.4626420327733374,0.8333575120094301,-5.698970004336019
366571,346,0,7.4701848033553695,26.1166,8.4803,1e-06,2569.88,34852.6,71515.0,126.099,257.975,120.909,7049897528694.272,12.848182804502596,1.4169166374824291,0.9284112161765248,-5.698970004336019
