subhalo_id,group_id,is_central,stellar_mass,vel_dispersion,half_mass_radius,metallicity,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,halo_mass,halo_mass_log
363986,336,0,9.055831619197605,36.2006,7.7332,0.0148825,35347.1,20381.6,16043.5,-94.0398,-43.5822,-61.7584,6257911864585.64,12.796429442320296
363987,336,0,8.417348845632246,32.2941,6.9963,0.0,35166.9,20151.3,16415.0,113.937,125.473,-10.0143,6257911864585.64,12.796429442320296
363988,336,0,9.060480362709393,30.159,4.9739,0.0,35030.0,20096.8,16257.9,-405.282,-271.246,8.6579,6257911864585.64,12.796429442320296
363989,336,0,7.613668014025431,24.4,10.6549,0.0,35351.3,20389.2,15736.8,-168.583,-41.7286,-6.3028,6257911864585.64,12.796429442320296
363990,336,0,7.714585637156739,26.6442,6.3177,0.0,35081.1,19925.6,16382.8,-118.188,104.243,-167.49,6257911864585.64,12.796429442320296
353973,297,1,11.230799510018565,157.543,139.832,0.0106965,12290.6,56497.2,72218.3,295.243,5.2388,-345.833,6247334780156.665,12.795694779401916
353974,297,0,9.985651967673835,74.397,19.7956,0.0161679,11900.5,56582.1,72218.8,209.296,-69.5013,-534.109,6247334780156.665,12.795694779401916
353975,297,0,10.18251455788852,84.8918,3.2894,0.0188186,12323.5,56493.9,72170.9,305.336,-152.966,-68.2627,6247334780156.665,12.795694779401916
353976,297,0,9.811076863144494,61.9446,10.4545,0.0157972,12388.5,56492.7,72307.0,1.7695,190.014,-272.931,6247334780156.665,12.795694779401916
353977,297,0,9.824507454420468,55.1423,5.2529,0.0383849,12388.7,56538.4,72180.4,200.894,96.4502,-318.429,6247334780156.665,12.795694779401916
353978,297,0,9.441896583674055,53.3951,5.5691,0.0167855,12354.5,56495.3,72125.5,552.379,19.2446,-173.105,6247334780156.665,12.795694779401916
353979,297,0,9.410080780273958,58.1389,5.697,0.0158282,12204.3,56483.9,72250.9,-29.4174,273.393,-572.447,6247334780156.665,12.795694779401916
353980,297,0,8.041544196109209,35.1564,15.5981,0.00535589,12433.0,56255.8,72279.3,199.113,-179.815,-647.739,6247334780156.665,12.795694779401916
353981,297,0,7.166541192088702,25.6394,19.3417,0.00122683,12082.9,56370.3,72640.6,380.886,-122.37,-595.062,6247334780156.665,12.795694779401916
353982,297,0,8.408404221168112,34.9127,7.2606,0.0,12087.5,56781.6,72440.8,358.079,-63.8379,-417.664,6247334780156.665,12.795694779401916
366792,347,1,11.022875524340803,188.896,114.85,0.0163067,21217.2,13496.0,64616.5,-33.0835,-97.3776,-10.8173,6224385777651.683,12.794096501705491
366793,347,0,10.52337084630041,126.037,4.7155,0.0053578,21190.1,13446.8,64638.1,-307.52,-110.377,-260.759,6224385777651.683,12.794096501705491
366794,347,0,8.771670568987968,50.3226,15.1102,0.0079926,21385.7,13424.7,64800.3,-406.718,-70.5288,54.1903,6224385777651.683,12.794096501705491
366795,347,0,8.818460452787686,47.1019,22.9018,0.00862246,21147.6,13193.8,64711.2,163.524,208.281,-94.7879,6224385777651.683,12.794096501705491
366796,347,0,8.395213118118502,40.4937,24.6979,0.00573625,21420.3,13732.3,64920.8,-108.96,-241.807,-239.458,6224385777651.683,12.794096501705491
366797,347,0,9.012530873097438,45.7993,7.07,0.00975493,21135.9,13524.1,64573.8,-105.132,-501.088,-38.3043,6224385777651.683,12.794096501705491
366798,347,0,8.336590301733425,40.6016,10.9708,0.00718729,21104.8,13618.9,64548.1,91.8794,181.828,-149.567,6224385777651.683,12.794096501705491
366799,347,0,9.64396381424576,38.7394,0.3231,0.0,21213.5,13496.1,64613.4,200.333,121.791,97.4096,6224385777651.683,12.794096501705491
366800,347,0,8.225068031607536,37.6587,9.5385,0.00484378,21446.0,13381.7,64763.6,100.452,160.617,14.1878,6224385777651.683,12.794096501705491
366801,347,0,8.064079785050932,31.6416,10.5361,0.00166692,20871.0,13592.5,64398.1,-56.2868,-32.2729,105.889,6224385777651.683,12.794096501705491
364263,337,1,11.18346108646231,171.251,153.061,0.0107371,12680.1,22623.0,2414.84,-45.0077,88.7728,77.9195,6217005515401.259,12.793581252651615
364264,337,0,10.624727453209353,133.304,2.2027,0.0096371,12678.1,22617.4,2440.57,-98.318,76.3306,148.156,6217005515401.259,12.793581252651615
364265,337,0,9.803669359072858,71.6929,5.4923,0.0188256,12664.7,22648.6,2364.47,149.24,57.5498,-98.9671,6217005515401.259,12.793581252651615
364266,337,0,9.604302916852674,50.4054,2.3612,0.0350183,12652.9,22590.0,2314.31,117.393,56.8949,220.376,6217005515401.259,12.793581252651615
364267,337,0,8.300773472040515,39.0929,11.5039,0.00412023,12611.9,22671.8,2280.79,277.229,-182.615,91.8668,6217005515401.259,12.793581252651615
364268,337,0,9.535078740146465,44.8019,2.7319,0.0,12643.3,22618.4,2354.73,-177.677,262.459,335.357,6217005515401.259,12.793581252651615
364269,337,0,9.159680129275692,41.5794,4.4001,0.0,12483.3,22504.5,2289.37,-54.4066,86.8076,-0.0478,6217005515401.259,12.793581252651615
364270,337,0,9.456710218333724,26.8592,0.2633,0.0703901,12691.1,22613.6,2386.01,112.182,7.0036,46.4178,6217005515401.259,12.793581252651615
364271,337,0,6.4680078841010955,24.1422,9.2241,0.0,12908.8,22768.4,2412.19,-139.152,45.4391,353.762,6217005515401.259,12.793581252651615
364272,337,0,7.527850907265199,27.7894,6.2432,0.0,12647.5,22641.7,2245.22,-349.457,-60.2308,-65.6467,6217005515401.259,12.793581252651615
369789,359,1,11.262860092599547,171.558,110.437,0.0195182,37880.0,67155.5,38465.6,336.364,162.097,390.552,6195927032299.509,12.792106294552585
369790,359,0,9.017762616761171,47.5808,15.1394,0.00761233,37880.5,67086.5,38786.9,572.11,213.499,214.214,6195927032299.509,12.792106294552585
369791,359,0,9.556827545233494,48.7003,6.91,0.0213866,37760.0,67169.3,38284.7,254.612,56.9332,415.099,6195927032299.509,12.792106294552585
369792,359,0,8.63791555506185,42.8561,10.248,0.00631733,37859.3,67109.0,38730.1,643.587,273.396,235.488,6195927032299.509,12.792106294552585
369793,359,0,8.52153030269191,37.6185,12.6507,0.0106381,38045.0,67295.1,38306.7,572.619,37.5665,259.682,6195927032299.509,12.792106294552585
369794,359,0,9.50338331070825,32.5609,0.288,0.0641922,37878.8,67171.6,38456.6,472.602,256.177,603.115,6195927032299.509,12.792106294552585
369795,359,0,9.425297442250505,25.968,0.2305,0.0498377,37880.1,67136.5,38473.9,172.977,22.6578,182.114,6195927032299.509,12.792106294552585
369796,359,0,7.918813839786289,34.8453,8.0309,0.0,37844.0,67065.3,38663.2,672.385,216.951,328.975,6195927032299.509,12.792106294552585
369797,359,0,8.935656884228868,39.4471,4.5428,0.00832825,37826.1,67088.6,38706.2,430.084,138.513,298.868,6195927032299.509,12.792106294552585
369798,359,0,8.033547212841977,27.3529,8.8387,0.0,37808.9,66854.2,38626.8,457.28,192.592,542.808,6195927032299.509,12.792106294552585
356176,305,1,11.301545790602813,163.261,125.095,0.0138223,19873.3,641.963,12341.2,-372.512,184.27,-256.498,6171341325316.698,12.790379567092101
356177,305,0,10.42909731995207,89.3604,10.4514,0.0401397,19911.0,472.522,12377.4,-344.08,132.136,-252.445,6171341325316.698,12.790379567092101
356178,305,0,10.015699119177754,65.8417,19.3792,0.0240789,20036.4,606.958,12710.8,-256.284,209.427,-337.376,6171341325316.698,12.790379567092101
356179,305,0,9.549174193635553,53.2442,7.2015,0.0253889,19929.9,622.515,12484.7,-594.16,266.958,-331.025,6171341325316.698,12.790379567092101
356180,305,0,8.901805850982726,41.3194,13.9692,0.0142565,19619.8,593.973,12405.6,-264.899,155.389,7.42,6171341325316.698,12.790379567092101
356181,305,0,9.70688199884643,41.9911,0.3241,0.0281863,19857.0,650.29,12327.0,-296.939,270.301,-317.153,6171341325316.698,12.790379567092101
356182,305,0,9.452195834162952,47.7146,3.0936,0.0,19813.9,621.832,12413.2,-412.732,186.187,-231.546,6171341325316.698,12.790379567092101
356183,305,0,7.453811090479904,30.4154,17.4317,0.00189324,19665.1,466.098,12126.1,-55.2418,79.9056,-303.711,6171341325316.698,12.790379567092101
356184,305,0,8.210152500114878,29.6491,15.4364,0.0,20205.1,913.51,12382.4,-329.26,272.384,-436.392,6171341325316.698,12.790379567092101
356185,305,0,8.921441475632326,27.9374,1.6889,0.0168811,19858.2,654.123,12311.2,-215.418,290.082,-292.052,6171341325316.698,12.790379567092101
349624,282,1,11.079955775546583,165.15,142.097,0.015002,13728.1,43718.2,32218.8,48.7672,-219.403,54.8775,6160927776182.37,12.78964611764111
349625,282,0,10.477044313540986,100.004,16.225,0.0140277,13963.9,43861.6,32147.7,179.282,-201.504,66.9316,6160927776182.37,12.78964611764111
349626,282,0,10.583031012606172,109.451,9.5097,0.0111723,13663.1,43687.1,32162.4,63.3039,-225.328,-46.7337,6160927776182.37,12.78964611764111
349627,282,0,9.313921992190162,65.4805,26.8485,0.00709859,13521.1,43897.3,31980.2,154.827,-493.601,356.633,6160927776182.37,12.78964611764111
349628,282,0,9.863580110040184,68.6551,13.9528,0.0187996,13567.1,43868.1,32337.7,2.6497,2.1124,-58.072,6160927776182.37,12.78964611764111
349629,282,0,8.070176980939468,33.1194,9.4421,0.006437,13946.7,44063.2,32078.1,376.171,57.122,121.102,6160927776182.37,12.78964611764111
349630,282,0,8.61621976595787,38.5368,6.4583,0.00507086,13667.6,43752.1,32190.4,-78.0423,-296.559,-395.338,6160927776182.37,12.78964611764111
349631,282,0,8.657874696880553,33.4143,7.3866,0.0144282,13896.3,43865.1,32156.6,246.953,78.0418,107.487,6160927776182.37,12.78964611764111
349632,282,0,8.55210790770643,41.539,2.9242,0.00603755,13506.8,43882.5,31965.5,35.0861,-455.326,323.901,6160927776182.37,12.78964611764111
349633,282,0,9.220727909522331,29.3342,2.4185,0.0,13644.5,43676.7,32261.1,-236.983,-257.673,-23.8407,6160927776182.37,12.78964611764111
372175,369,1,11.198794216224991,165.634,115.039,0.0157271,27241.9,62092.9,28413.3,62.6393,-93.7696,225.197,6154305723025.309,12.789179066582381
372176,369,0,10.056392215530112,88.9058,11.5085,0.0163605,27280.6,62132.3,28289.9,30.1049,259.999,266.951,6154305723025.309,12.789179066582381
372177,369,0,9.409184588803923,51.7873,15.0612,0.0167371,26868.4,61976.0,28267.0,132.357,-58.5816,385.945,6154305723025.309,12.789179066582381
372178,369,0,9.164662766076914,46.4925,4.9218,0.0211203,27097.3,61985.8,28254.9,-2.1722,-58.6533,276.914,6154305723025.309,12.789179066582381
372179,369,0,9.509404537212705,47.132,0.6961,0.0340486,27226.3,62080.8,28417.7,221.442,-319.207,148.818,6154305723025.309,12.789179066582381
372180,369,0,9.490517076815037,29.401,0.2661,0.0544978,27223.5,62090.0,28420.2,72.3804,-385.434,198.326,6154305723025.309,12.789179066582381
372181,369,0,9.36030948417185,24.417,0.2502,0.0395248,27223.6,62067.0,28423.5,292.695,-278.85,174.311,6154305723025.309,12.789179066582381
372182,369,0,6.938532133767527,27.5848,13.8645,0.0,27329.1,61920.8,28089.0,-23.2249,-136.185,-92.8173,6154305723025.309,12.789179066582381
372183,369,0,9.049310746155637,19.2347,0.3736,0.0467584,27232.9,62128.3,28416.6,-186.351,-207.315,266.506,6154305723025.309,12.789179066582381
372184,369,0,7.887157975958406,23.5915,6.5487,0.0,27465.6,62234.2,28544.3,190.714,-157.115,324.826,6154305723025.309,12.789179066582381
352816,293,1,11.220855160615603,152.37,153.408,0.0161253,47735.0,30973.2,29754.5,81.7639,195.976,-76.3459,6143128108161.722,12.788389572146455
352817,293,0,9.940880417809764,78.9174,20.0491,0.023302,47844.7,31086.1,29907.3,-236.49,-63.7744,-380.685,6143128108161.722,12.788389572146455
352818,293,0,10.085294371197733,72.5338,15.6556,0.0234466,47676.3,30870.0,29946.0,217.73,41.1565,-213.203,6143128108161.722,12.788389572146455
352819,293,0,9.570855114993424,61.0051,13.5123,0.0220622,47848.1,30769.7,29916.4,184.09,264.799,-205.306,6143128108161.722,12.788389572146455
352820,293,0,9.235965083317222,50.8788,13.4783,0.00587019,47649.8,31102.0,29573.7,-195.549,83.3879,-170.795,6143128108161.722,12.788389572146455
352821,293,0,9.171385684682985,48.0286,13.2863,0.0116531,47788.3,31274.5,29866.0,-8.1856,156.87,50.6186,6143128108161.722,12.788389572146455
352822,293,0,9.306163752060511,48.1938,7.7708,0.016753,47733.0,31037.8,29598.2,41.0123,304.422,141.133,6143128108161.722,12.788389572146455
352823,293,0,8.064356282470282,35.9418,14.7888,0.0,47905.3,31028.3,29453.6,-189.796,161.426,-88.1785,6143128108161.722,12.788389572146455
352824,293,0,8.221617885174718,32.8281,11.2001,0.00600513,47465.0,31060.1,29985.9,95.377,305.414,-336.361,6143128108161.722,12.788389572146455
352825,293,0,8.940095141432995,36.0476,9.1406,0.0,47915.2,30951.9,29526.8,87.2878,132.191,72.4826,6143128108161.722,12.788389572146455
376356,388,1,11.168448505131916,163.097,135.64,0.00771376,24637.9,52788.9,12811.9,-90.848,29.6427,-65.8986,6135871285775.576,12.787876240695859
376357,388,0,9.545930618789116,48.8984,7.9846,0.0230051,24449.3,52777.8,12761.2,-76.5571,44.7278,-234.057,6135871285775.576,12.787876240695859
376358,388,0,9.478420781493208,51.3063,4.826,0.0128933,24635.2,52747.8,12861.9,113.534,-255.446,-394.147,6135871285775.576,12.787876240695859
376359,388,0,8.644898614439514,45.734,6.8007,0.00712382,24716.4,52832.4,12740.1,-52.0272,-370.389,223.626,6135871285775.576,12.787876240695859
376360,388,0,8.276025352170043,30.6044,7.0868,0.0,24493.3,52789.2,13055.6,-3.1197,179.135,-114.522,6135871285775.576,12.787876240695859
376361,388,0,6.87244618581005,25.967,9.5785,0.0006819,24578.9,52887.4,12608.7,115.372,-291.039,-14.4122,6135871285775.576,12.787876240695859
376362,388,0,8.131476780420973,26.7451,5.227,0.0,24529.4,52855.8,12896.7,-360.994,25.163,112.651,6135871285775.576,12.787876240695859
376363,388,0,6.04996839997218,20.3063,10.4054,0.0,24793.9,52548.1,13154.6,-225.001,-149.973,99.8096,6135871285775.576,12.787876240695859
376364,388,0,6.88682531069365,23.3286,8.2398,0.0,24571.9,52754.3,12993.2,-378.926,-122.684,155.579,6135871285775.576,12.787876240695859
376365,388,0,7.684631249073765,26.1525,2.5416,0.0,24708.4,52852.7,12850.1,-212.633,74.7813,76.1221,6135871285775.576,12.787876240695859
352359,291,1,11.380176513006235,164.699,134.172,0.0178699,68161.4,27558.0,20423.1,409.318,-282.612,-79.9645,6133113711289.259,12.787681016819834
352360,291,0,10.50390000130834,130.899,1.2932,0.0,68168.7,27551.2,20419.0,356.246,-426.181,-89.3369,6133113711289.259,12.787681016819834
352361,291,0,9.66867006261936,63.8797,13.4252,0.0162445,68324.5,27348.2,20639.6,258.18,-257.723,90.0282,6133113711289.259,12.787681016819834
352362,291,0,9.591293048570295,55.7846,6.3025,0.0264902,68256.9,27262.3,20420.0,195.449,-233.858,-87.7483,6133113711289.259,12.787681016819834
352363,291,0,8.44531778801053,38.594,16.1923,0.00602993,67739.7,27854.3,20436.6,569.369,-311.317,-213.688,6133113711289.259,12.787681016819834
352364,291,0,7.592400681628196,29.7125,15.1959,0.00322144,68273.4,27899.7,20114.6,265.277,-596.706,-225.574,6133113711289.259,12.787681016819834
352365,291,0,8.763580509052053,35.2346,6.2847,0.0,67853.6,27657.1,20396.8,434.541,-316.73,-176.14,6133113711289.259,12.787681016819834
352366,291,0,7.769037879765077,30.9147,9.9891,0.0,68556.9,27670.9,20283.3,330.863,-54.01,-113.727,6133113711289.259,12.787681016819834
352367,291,0,7.570555348472933,17.8057,5.5716,0.00634339,68242.8,27583.9,20394.3,383.972,-578.547,-105.067,6133113711289.259,12.787681016819834
352368,291,0,8.434656577730614,32.3485,5.7464,0.0,68271.0,27304.2,20433.6,177.341,-373.48,-174.344,6133113711289.259,12.787681016819834
377398,393,1,11.33975971484519,168.934,114.214,0.0136633,38761.3,65472.9,42015.1,86.8486,629.528,306.746,6093564750101.491,12.784871430296914
377399,393,0,8.173433179891552,29.719,15.8344,0.00521747,38888.7,65454.8,42235.1,2.7355,720.723,606.1,6093564750101.491,12.784871430296914
377400,393,0,7.802522252808395,34.9932,7.0364,0.0,38736.1,65403.7,42082.6,197.185,1054.88,450.798,6093564750101.491,12.784871430296914
377401,393,0,9.269045985704768,33.2605,0.9283,0.0,38778.3,65487.5,42033.0,293.741,641.077,467.284,6093564750101.491,12.784871430296914
377402,393,0,8.664060415507729,29.2146,3.3474,0.0,38782.2,65284.1,41878.0,145.795,701.38,441.409,6093564750101.491,12.784871430296914
377403,393,0,8.937304330371347,27.6306,0.8003,0.0,38788.6,65447.7,42014.6,295.366,880.494,57.1128,6093564750101.491,12.784871430296914
377404,393,0,,15.7129,6.0611,0.0,38897.9,65459.3,42307.8,-58.1749,699.287,461.946,6093564750101.491,12.784871430296914
377405,393,0,6.244701769083919,17.8533,5.6619,0.0,38617.1,65621.1,42028.8,-253.453,729.255,265.525,6093564750101.491,12.784871430296914
377406,393,0,,17.0099,4.9088,0.0,38942.4,65455.4,42193.6,249.917,370.989,396.751,6093564750101.491,12.784871430296914
377407,393,0,6.975334781675276,20.2307,3.1933,0.0,38899.9,65445.7,42257.7,66.2002,619.652,508.864,6093564750101.491,12.784871430296914
373951,377,1,10.944363903058669,158.754,139.513,0.00879047,73245.9,70949.9,4998.88,190.117,-100.932,-26.89,6070184609092.439,12.783201899228633
373952,377,0,10.326085389135724,110.993,16.2338,0.00685694,73303.5,70858.6,4910.71,378.451,4.5509,294.501,6070184609092.439,12.783201899228633
373953,377,0,8.92686960702423,40.6836,15.0147,0.00979078,73211.3,70977.9,4601.75,146.11,45.1283,15.4924,6070184609092.439,12.783201899228633
373954,377,0,9.540394505694964,45.477,2.4963,0.0210428,73262.2,70887.7,4954.28,270.282,-107.159,-123.7,6070184609092.439,12.783201899228633
373955,377,0,7.189930295884946,30.1674,14.9069,0.00090569,73341.0,70904.8,4597.03,251.06,-104.235,301.333,6070184609092.439,12.783201899228633
373956,377,0,7.838657641795732,30.2212,12.4163,0.00246059,73506.9,70956.4,4964.41,-96.1369,98.9791,-30.6771,6070184609092.439,12.783201899228633
373957,377,0,7.191583178876875,25.9733,15.5282,0.00075352,73203.6,71014.9,5525.35,378.775,-14.3325,-158.163,6070184609092.439,12.783201899228633
373958,377,0,8.068756466837511,29.1096,10.7599,0.0,72982.6,71051.4,5194.74,87.8879,-157.377,116.367,6070184609092.439,12.783201899228633
373959,377,0,8.158960458628215,30.2282,8.019,0.00473022,73104.6,71059.2,5233.59,89.6709,-170.751,-55.5096,6070184609092.439,12.783201899228633
373960,377,0,7.13857072004537,22.0502,12.528,0.0,73287.2,70841.1,5322.21,194.475,-99.499,191.687,6070184609092.439,12.783201899228633
367688,350,1,10.999747325350453,165.859,153.249,0.00651198,19676.7,34587.2,4060.9,-202.103,-51.5271,-35.1063,6035768313502.224,12.780732560775741
367689,350,0,10.752786526342497,135.575,4.5894,0.0124012,19661.8,34559.2,4066.35,-85.1916,273.027,-157.432,6035768313502.224,12.780732560775741
367690,350,0,9.849151094425618,72.569,14.6093,0.0314061,19760.5,34755.8,3990.88,-200.005,-3.5367,-405.438,6035768313502.224,12.780732560775741
367691,350,0,8.993872753495257,43.9159,23.897,0.0101235,19756.5,34983.7,3884.97,-374.448,-189.001,121.66,6035768313502.224,12.780732560775741
367692,350,0,8.466959074216675,40.7319,22.1192,0.00433323,19742.3,34246.0,4077.98,-228.038,144.205,-304.178,6035768313502.224,12.780732560775741
367693,350,0,9.049207718838556,41.3941,5.9356,0.018267,19680.8,34715.4,4039.97,-156.962,-2.3375,-344.421,6035768313502.224,12.780732560775741
367694,350,0,7.9853297981201905,31.6764,10.6904,0.00373895,19572.0,34827.5,3846.51,-51.665,221.113,-113.554,6035768313502.224,12.780732560775741
367695,350,0,9.180923957923522,29.6851,2.9371,0.0,19776.8,34303.9,4185.03,-265.723,-58.351,-52.9887,6035768313502.224,12.780732560775741
367696,350,0,8.226973002123488,31.4274,6.7876,0.00545078,19728.4,34651.7,3927.95,-175.783,-329.756,136.534,6035768313502.224,12.780732560775741
367697,350,0,8.382460013854182,31.9101,4.5072,0.0,19581.1,34697.9,4054.96,59.2285,23.8044,29.7751,6035768313502.224,12.780732560775741
370781,363,1,10.751597728142572,156.671,129.673,0.00624074,36995.0,38154.3,16803.0,-36.7838,-59.4257,-31.0728,6008198875785.402,12.778744299699625
370782,363,0,10.78047761563628,141.261,26.718,0.00721716,37177.5,38188.8,16841.8,-275.934,133.596,-0.4191,6008198875785.402,12.778744299699625
370783,363,0,9.023485145007673,53.1865,10.6174,0.0107621,36966.4,38100.7,16895.3,178.6,-301.357,-313.577,6008198875785.402,12.778744299699625
370784,363,0,9.66041281885446,57.3283,4.3341,0.0196468,36953.8,38089.3,16779.5,23.9754,-50.7377,-132.441,6008198875785.402,12.778744299699625
370785,363,0,8.551388042661944,33.6353,13.6878,0.00745524,37314.7,38134.4,17036.5,-289.475,39.5594,136.769,6008198875785.402,12.778744299699625
370786,363,0,9.245081154806043,43.2208,4.084,0.0207378,37056.0,38116.2,16797.3,-80.2535,-14.7951,147.01,6008198875785.402,12.778744299699625
370787,363,0,8.38526790500657,35.3139,8.5437,0.00473738,37340.9,38192.0,16742.8,-114.469,121.312,-130.297,6008198875785.402,12.778744299699625
370788,363,0,7.381608768731664,30.948,12.3115,0.0017979,37276.4,38049.3,16939.5,-336.639,-48.0747,-255.35,6008198875785.402,12.778744299699625
370789,363,0,8.305938770874754,31.8515,8.2757,0.00472387,37350.6,38340.3,16841.2,-342.543,79.4846,55.8887,6008198875785.402,12.778744299699625
370790,363,0,7.890305651441072,27.133,9.5462,0.00513391,37150.9,38231.1,17034.2,-122.491,-208.728,-164.804,6008198875785.402,12.778744299699625
369366,357,1,10.890427784747573,125.035,69.0989,0.0159252,17200.5,42088.9,37759.4,-6.831,-12.1726,-83.3343,6006665788711.895,12.778633468445422
369367,357,0,10.885113049172721,142.556,31.5198,0.0227248,17055.6,42028.3,37705.9,204.65,83.1789,282.055,6006665788711.895,12.778633468445422
369368,357,0,10.803256063980992,133.971,17.3484,0.0170693,17150.4,42184.3,37760.1,96.5836,27.694,224.865,6006665788711.895,12.778633468445422
369369,357,0,8.99474967677318,46.8503,10.7288,0.00885432,17126.6,41959.9,37769.5,223.301,37.4608,557.278,6006665788711.895,12.778633468445422
369370,357,0,9.420079566885317,26.0067,0.223,0.0484665,17052.8,42033.8,37718.1,14.126,86.083,233.623,6006665788711.895,12.778633468445422
369371,357,0,8.435974262600514,36.7417,6.2281,0.011928,17147.3,42116.4,37703.4,-31.9495,379.524,286.335,6006665788711.895,12.778633468445422
369372,357,0,9.269073589533125,23.9614,0.2959,0.0461248,17057.1,42033.8,37722.8,-41.5187,119.255,321.764,6006665788711.895,12.778633468445422
369373,357,0,9.191054940436256,23.3708,0.3143,0.0387234,17064.0,42028.3,37709.0,110.022,168.224,472.795,6006665788711.895,12.778633468445422
369374,357,0,9.144563637048716,21.2012,0.3058,0.0488136,17064.7,42030.4,37715.1,51.6874,160.448,421.245,6006665788711.895,12.778633468445422
369375,357,0,7.370278704898768,20.3168,8.793,0.0,16792.9,42348.4,37701.1,101.509,-16.1055,86.7229,6006665788711.895,12.778633468445422
368884,355,1,11.097539392728123,167.212,117.291,0.0145607,25412.4,52833.6,41681.9,-183.91,-10.2294,367.538,5995469702919.711,12.777823212688476
368885,355,0,9.340860789068344,60.91,14.71,0.0130683,25465.2,52633.6,41691.0,-226.039,-197.073,-21.8555,5995469702919.711,12.777823212688476
368886,355,0,9.886357485058719,57.3298,9.1019,0.0240593,25211.4,52779.8,41721.7,-217.471,-15.8179,359.646,5995469702919.711,12.777823212688476
368887,355,0,9.692682772021794,54.6748,5.6916,0.019762,25441.1,52886.4,41777.2,-123.325,-178.94,587.845,5995469702919.711,12.777823212688476
368888,355,0,8.863961753153813,44.6026,11.4831,0.00833101,25589.6,52987.8,41426.3,-231.025,-168.972,609.433,5995469702919.711,12.777823212688476
368889,355,0,8.152916367977554,30.3962,23.3468,0.00441114,25167.7,53092.4,41830.5,-101.301,8.0322,150.668,5995469702919.711,12.777823212688476
368890,355,0,9.68217786420995,31.701,0.1876,0.0458992,25407.6,52856.3,41682.7,-202.822,-66.7951,553.649,5995469702919.711,12.777823212688476
368891,355,0,8.866174801456017,36.8683,10.3199,0.00705881,25574.1,53039.3,41679.6,31.4016,8.3743,403.93,5995469702919.711,12.777823212688476
368892,355,0,8.381422336240327,38.1373,10.5533,0.00314258,25447.2,52531.4,41734.1,-310.819,164.683,134.12,5995469702919.711,12.777823212688476
368893,355,0,9.54956686416604,27.8437,0.21,0.0432462,25401.6,52856.5,41684.5,-144.453,22.3241,537.546,5995469702919.711,12.777823212688476
371259,365,1,11.197770788785602,170.966,108.287,0.0174273,5698.73,52289.5,27350.0,-6.4404,-145.437,228.12,5987813277761.247,12.777268248968559
371260,365,0,9.217192428353705,47.4156,14.0668,0.0124867,5338.15,52421.3,27359.9,-139.503,-163.351,359.951,5987813277761.247,12.777268248968559
371261,365,0,9.805479185965979,57.328,3.4863,0.0301837,5658.42,52229.7,27374.8,-142.507,-122.033,452.896,5987813277761.247,12.777268248968559
371262,365,0,9.16486895774446,44.9271,11.6188,0.0205406,5509.48,52351.4,27281.8,-204.297,-90.7025,23.9845,5987813277761.247,12.777268248968559
371263,365,0,9.797754191831704,39.6862,0.2305,0.0520182,5708.03,52276.3,27342.7,-239.387,-339.625,279.439,5987813277761.247,12.777268248968559
371264,365,0,8.542655285659263,33.6997,6.2528,0.0,5690.65,52431.3,27554.5,-102.493,-213.928,-24.727,5987813277761.247,12.777268248968559
371265,365,0,7.577225093578574,28.0553,10.0675,0.0,5780.55,52405.3,27602.7,-179.865,32.0184,307.008,5987813277761.247,12.777268248968559
371266,365,0,8.325249438330816,35.2417,5.2482,0.0,5805.98,52207.1,27287.8,-282.257,5.8834,52.7021,5987813277761.247,12.777268248968559
371267,365,0,7.019188065381157,24.1541,10.4321,0.0,5850.19,52522.5,27169.7,-95.269,-405.779,322.854,5987813277761.247,12.777268248968559
371268,365,0,7.221463907338712,27.3369,8.225,0.00104575,5746.18,52330.4,27175.4,-370.148,50.4253,171.061,5987813277761.247,12.777268248968559
360916,324,1,10.84725599087016,146.024,174.921,0.012606,29936.3,63279.8,2337.81,-328.517,223.481,-168.697,5981904382652.19,12.776839466799878
360917,324,0,10.69429294560258,115.709,16.3703,0.0118833,29793.7,63234.7,2244.37,-164.122,266.737,-83.6688,5981904382652.19,12.776839466799878
360918,324,0,10.387608907885205,104.518,18.7184,0.0189294,29921.4,63387.3,2380.52,-632.764,266.149,-359.383,5981904382652.19,12.776839466799878
360919,324,0,9.61008434517438,55.4951,2.7806,0.0230012,29855.1,63316.0,2272.72,-299.459,143.11,-171.526,5981904382652.19,12.776839466799878
360920,324,0,8.39919478884933,33.9646,10.0286,0.0,29613.6,62983.4,2161.54,-440.663,166.247,-167.126,5981904382652.19,12.776839466799878
360921,324,0,7.061249410381869,16.5938,10.1961,0.00552188,29721.4,63196.4,2090.25,-150.908,183.435,-207.042,5981904382652.19,12.776839466799878
360922,324,0,7.4126889095234505,28.1544,11.3038,0.0,29806.7,63497.2,2239.76,-532.223,331.566,-105.879,5981904382652.19,12.776839466799878
360923,324,0,7.135296540430421,23.4923,10.4524,0.0,29901.9,63020.0,2414.6,-84.633,52.6006,-229.626,5981904382652.19,12.776839466799878
360924,324,0,8.473451410709744,24.4751,5.1195,0.0,30157.1,63516.2,2328.23,-304.244,169.79,-88.196,5981904382652.19,12.776839466799878
360925,324,0,7.726782296118215,28.7534,5.5132,0.0,29979.2,63335.8,2321.81,-256.759,473.29,144.482,5981904382652.19,12.776839466799878
