log_stellar_mass,log_vel_disp,log_half_mass_r,log_metallicity,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15,gnn_emb_16,gnn_emb_17,gnn_emb_18,gnn_emb_19,gnn_emb_20,gnn_emb_21,gnn_emb_22,gnn_emb_23,gnn_emb_24,gnn_emb_25,gnn_emb_26,gnn_emb_27,gnn_emb_28,gnn_emb_29,gnn_emb_30,gnn_emb_31,gnn_emb_32,gnn_emb_33,gnn_emb_34,gnn_emb_35,gnn_emb_36,gnn_emb_37,gnn_emb_38,gnn_emb_39,gnn_emb_40,gnn_emb_41,gnn_emb_42,gnn_emb_43,gnn_emb_44,gnn_emb_45,gnn_emb_46,gnn_emb_47,gnn_emb_48,gnn_emb_49,gnn_emb_50,gnn_emb_51,gnn_emb_52,gnn_emb_53,gnn_emb_54,gnn_emb_55,gnn_emb_56,gnn_emb_57,gnn_emb_58,gnn_emb_59,gnn_emb_60,gnn_emb_61,gnn_emb_62,gnn_emb_63,halo_mass_log
11.0008955,2.1808486,-1.3644764,-2.7569904,5.756424,4.8362093,4.0235457,5.224887,6.9059076,-0.8253271,3.4122167,3.8976715,4.461366,5.7789373,-0.3206662,4.761384,5.3249598,-0.75430006,5.3795195,4.0089946,3.1329467,-0.7328972,9.267604,0.08892213,-0.68028975,4.278983,-0.5241599,4.270701,6.725592,4.1381345,4.614499,2.5834148,1.2140509,4.230568,1.1190153,-0.3306033,6.266291,-0.758191,-0.9833721,2.211072,2.314621,7.2749605,-0.14088552,6.9368467,7.482942,2.440961,0.14573005,3.8667789,-0.25698316,3.0403092,3.122813,1.2908818,8.678594,-0.39629832,-1.0526497,0.7089035,4.1862235,-1.0481799,4.115219,-0.64733773,-1.0619177,2.1320508,7.173274,1.9556553,4.4344306,-0.59637725,-0.2690838,-0.024259854,13.796605
10.981531,2.182545,-1.3375553,-2.8375168,5.710857,4.838034,4.0182605,5.228965,6.875343,-0.827134,3.4239244,3.9018123,4.4266396,5.794039,-0.32452175,4.7560062,5.316941,-0.75577676,5.4266415,4.0137763,3.1585383,-0.73295254,9.281366,0.08597186,-0.6779509,4.309313,-0.5231547,4.27573,6.740935,4.152456,4.621624,2.588817,1.2135793,4.2563605,1.1434455,-0.31550795,6.2545824,-0.7562635,-0.9816776,2.2474828,2.3042603,7.292351,-0.118982024,6.971723,7.504961,2.393345,0.13614719,3.8609827,-0.26038605,3.0527697,3.1298523,1.2920109,8.681904,-0.39648673,-1.0526215,0.7350539,4.185612,-1.0513034,4.1453013,-0.64593863,-1.0607018,2.1385193,7.1716733,1.9805448,4.4565673,-0.59864163,-0.24957885,0.00477614,13.796605
11.017658,2.1898816,-1.3992978,-2.853152,5.7288938,4.8441854,4.002024,5.226916,6.898137,-0.8271199,3.4186819,3.8950942,4.4436927,5.8038363,-0.32633755,4.745958,5.356855,-0.75828695,5.4076004,4.0107346,3.1383371,-0.73744637,9.32436,0.08644348,-0.6807352,4.306876,-0.5245024,4.3119097,6.772404,4.1545963,4.654559,2.5770035,1.2384146,4.2754664,1.1542053,-0.31435475,6.2392507,-0.7568927,-0.9842913,2.2397382,2.3022254,7.297991,-0.121026486,6.9711018,7.5272794,2.406636,0.1520198,3.885776,-0.26434863,3.0558803,3.1294343,1.2913823,8.704295,-0.39702153,-1.0581043,0.75986904,4.1866875,-1.0535927,4.1373444,-0.64554405,-1.0648333,2.140398,7.1700296,2.0081363,4.4738297,-0.59780914,-0.2488549,0.005537907,13.796605
9.174827,1.7048962,-1.7960924,-3.517952,4.6540365,4.93995,3.1302583,4.5811286,6.2328196,-0.8019859,3.094628,3.9509945,3.4942622,5.5625963,-0.35956424,4.08836,5.4388995,-0.7048136,4.8291903,4.010939,2.982168,-0.6737574,8.778617,0.30203205,-0.6020683,3.928618,-0.4552311,3.900415,6.4480224,4.0989823,5.1904078,2.4369245,1.4253056,4.353666,1.4016461,0.10214876,5.331132,-0.6663319,-0.87788993,2.1577992,2.3764715,6.4548936,0.16751005,6.190198,7.1681533,2.0299792,0.27144948,3.743539,-0.034440346,2.8777232,2.479011,1.2934387,8.069271,-0.4130035,-0.98186386,1.3492014,3.9260373,-0.98524636,3.820041,-0.5927702,-1.0210322,1.9181675,6.18952,2.58605,4.2785535,-0.55134267,0.013115674,0.44077915,12.862549
9.369801,1.7394804,-1.7891557,-3.242169,4.8844967,4.910218,3.241088,4.65016,6.381784,-0.8032003,3.0021448,3.9250853,3.6449203,5.5419855,-0.34179175,4.162279,5.4456754,-0.70049804,4.70425,3.9800801,2.955322,-0.6735662,8.7244,0.3021163,-0.61206067,3.8845282,-0.45987117,3.902748,6.4473057,3.9965167,5.1284685,2.4150758,1.3977861,4.2180843,1.3144709,-0.018146707,5.4604845,-0.67790675,-0.8887896,2.0885901,2.4217234,6.4676547,0.07156467,6.113218,7.1644473,2.1623797,0.27911726,3.773213,-0.00997108,2.8716938,2.5220413,1.2766386,8.107113,-0.4126526,-0.9838844,1.2125293,3.913625,-0.9826893,3.75389,-0.6029309,-1.0277352,1.8665462,6.2396975,2.4475436,4.1902804,-0.54975873,-0.07892867,0.31323814,12.862549
9.140378,1.7032986,-1.7662168,-3.7232907,4.579051,4.95552,3.1135504,4.611853,6.193698,-0.80878544,3.049872,3.966132,3.4055905,5.6104293,-0.36680463,4.064728,5.466013,-0.7069911,4.872058,4.012273,3.0491714,-0.67298543,8.791175,0.32127845,-0.59613913,3.9970198,-0.45022646,3.9276783,6.5228405,4.105215,5.25675,2.4144053,1.4443355,4.390394,1.4715972,0.15976103,5.3037133,-0.66138214,-0.8743288,2.25172,2.3723555,6.471588,0.22490583,6.2213693,7.2730966,1.9527471,0.2638718,3.7643862,-0.014545507,2.9258075,2.4912996,1.2897534,8.092739,-0.41565755,-0.98259175,1.4291202,3.878745,-0.99434555,3.8446028,-0.59084076,-1.0224105,1.8787302,6.1450973,2.6584558,4.3116503,-0.5557189,0.062198717,0.5192521,12.862549
9.174828,1.7048962,-1.7960926,-3.5179524,4.6554465,4.939547,3.1305304,4.581538,6.233512,-0.80195075,3.091927,3.9508023,3.4939885,5.562524,-0.35945126,4.0883927,5.4392095,-0.7047942,4.827746,4.0131946,2.9828134,-0.6737956,8.777678,0.30278867,-0.6022035,3.930123,-0.4551227,3.9003983,6.4482574,4.0971813,5.189582,2.4385097,1.4253492,4.3543615,1.4017959,0.10229222,5.3325386,-0.6662986,-0.8779394,2.1580787,2.3753576,6.4534974,0.16747673,6.1893067,7.1678863,2.0319571,0.2714448,3.7436872,-0.03515766,2.8781686,2.479029,1.2933962,8.06845,-0.41289264,-0.98170346,1.3492718,3.9252648,-0.98531866,3.8196144,-0.59267485,-1.021051,1.917614,6.1885777,2.585782,4.277988,-0.5513092,0.0130737005,0.44075412,12.862549
10.641607,2.067191,-1.5405718,-3.0543525,5.46951,4.8664703,3.802506,5.0721445,6.7965264,-0.8266225,3.2733376,3.9168897,4.223913,5.7540755,-0.33361647,4.5879693,5.4510136,-0.74738866,5.2285395,4.0030355,3.1199014,-0.72495085,9.228352,0.15027986,-0.66299003,4.2394266,-0.5071261,4.2540064,6.7794485,4.096918,4.8415027,2.521994,1.3199542,4.292141,1.2372055,-0.2133868,6.034618,-0.7367825,-0.9612684,2.2412663,2.3414483,7.072665,-0.016182328,6.76026,7.505684,2.3272488,0.20166466,3.9089813,-0.18371916,3.0393386,2.9836714,1.2819041,8.576961,-0.40431476,-1.0442932,0.934096,4.097713,-1.0426967,4.009063,-0.636223,-1.0631415,2.046088,6.901843,2.181647,4.4268026,-0.5866537,-0.17296043,0.14108112,13.651116
10.641607,2.067191,-1.5405718,-3.0543525,5.469121,4.867549,3.801984,5.0722413,6.794562,-0.82668555,3.2776675,3.9173706,4.2244163,5.7543745,-0.33383805,4.58803,5.450693,-0.7474274,5.2309303,3.9974148,3.118226,-0.7247915,9.230455,0.1495507,-0.6626797,4.2358923,-0.5073501,4.2540474,6.7787676,4.1008077,4.8437934,2.5171857,1.319899,4.290223,1.2368762,-0.21370271,6.031607,-0.73691237,-0.961172,2.2411046,2.344054,7.0777755,-0.016102832,6.7615957,7.5076394,2.3232472,0.20174131,3.9088998,-0.18187004,3.0386472,2.9836004,1.281843,8.579074,-0.40454334,-1.0446687,0.9339199,4.098658,-1.0425315,4.0101404,-0.63639045,-1.0631113,2.0465603,6.903537,2.1821544,4.427899,-0.5867704,-0.17289332,0.14115831,13.651116
10.569222,2.0409985,-1.4904646,-3.1938574,5.3656974,4.87388,3.7901082,5.0693235,6.7365212,-0.83020186,3.2647288,3.9287589,4.1426783,5.7663307,-0.33884323,4.5713596,5.4458294,-0.74792063,5.2821336,4.0037885,3.1700106,-0.7211143,9.225209,0.15663075,-0.65563416,4.27955,-0.50324345,4.2405634,6.803418,4.109525,4.8736744,2.5171735,1.3266789,4.322238,1.2816935,-0.18462664,6.0059643,-0.7321609,-0.95486,2.308355,2.3376942,7.0765414,0.022879574,6.783558,7.5438657,2.2432404,0.19221286,3.901431,-0.1714617,3.057025,2.9784594,1.2804943,8.564372,-0.4058367,-1.0410612,0.9865555,4.076279,-1.0456178,4.036501,-0.63472795,-1.0609599,2.0335305,6.8618646,2.2313986,4.449611,-0.58895844,-0.14254504,0.18997023,13.651116
10.65583,2.0735285,-1.4427394,-2.7270584,5.607193,4.851868,3.8804119,5.0772576,6.8195114,-0.8180568,3.3085592,3.9232168,4.3264036,5.6963053,-0.3181331,4.6530876,5.3343163,-0.739702,5.1920967,3.9962366,3.072423,-0.71684635,9.101991,0.14166287,-0.66728747,4.1532927,-0.51145786,4.153628,6.616499,4.0898137,4.685928,2.5480542,1.2349088,4.1829615,1.1148165,-0.28266776,6.1313257,-0.7442533,-0.9637962,2.1372023,2.355071,7.0603275,-0.083011195,6.7193227,7.3592944,2.4338357,0.17611954,3.8368814,-0.19801623,2.9843748,2.9844966,1.2821933,8.53401,-0.39916453,-1.034064,0.7571025,4.1327076,-1.0277867,3.9891102,-0.6410484,-1.053534,2.072294,6.9861264,2.0005972,4.3387856,-0.58435655,-0.24625932,0.027035316,13.651116
8.549074,1.6801083,-1.6225357,-2.9521363,4.6171274,4.9321184,2.9812167,4.3367634,6.0042048,-0.7672104,3.2646499,3.894313,3.4383118,5.373549,-0.34055507,4.0132027,5.058951,-0.6660252,4.6917863,4.0227785,2.8036332,-0.635597,8.276907,0.33796006,-0.58871424,3.5956912,-0.44523805,3.5255585,5.8513484,4.1725097,4.8675528,2.524704,1.1920397,4.120485,1.154052,0.011103583,5.2405314,-0.6504633,-0.85499763,1.8404953,2.3875637,6.133596,-0.0088062165,5.966341,6.6088667,2.1311991,0.18426144,3.438748,-0.0442003,2.708424,2.2983904,1.3383707,7.771932,-0.4018855,-0.92967206,1.0614736,3.9630837,-0.9266316,3.7578492,-0.578508,-0.9700843,1.9972296,6.189739,2.290161,4.026342,-0.5352895,-0.102025926,0.23798409,12.518197
8.549074,1.6801083,-1.6225357,-2.9521363,4.6144342,4.9330435,2.9804971,4.3369904,6.000717,-0.7672378,3.2702012,3.8948472,3.439029,5.3739347,-0.34085703,4.0131474,5.058616,-0.66604024,4.695041,4.01722,2.8018184,-0.63541687,8.280355,0.3365779,-0.5883179,3.5914314,-0.44557613,3.5255618,5.8505664,4.177604,4.869848,2.5197248,1.1919298,4.118478,1.1536771,0.010801229,5.2362123,-0.6506836,-0.8549,1.8399445,2.389347,6.135253,-0.008699286,5.969575,6.6103716,2.126793,0.18419492,3.4389923,-0.04213059,2.7066045,2.298317,1.3384081,7.7737274,-0.4020904,-0.93020344,1.0612247,3.965712,-0.92635614,3.7600212,-0.5786945,-0.97008073,1.9998093,6.192876,2.2906954,4.0289807,-0.535455,-0.10193075,0.23799996,12.518197
8.549074,1.6801083,-1.6225357,-2.9521363,4.6137977,4.933665,2.980241,4.3362656,6.0007873,-0.7672048,3.2723184,3.8948436,3.4392765,5.3739014,-0.3409459,4.013171,5.058364,-0.6661277,4.6966424,4.015599,2.8009915,-0.63544524,8.280882,0.33639166,-0.5882925,3.5908616,-0.4456277,3.525584,5.8498545,4.1787324,4.8704615,2.5191884,1.1918913,4.118735,1.1535676,0.010667455,5.2361884,-0.6506791,-0.8548719,1.8393055,2.3902361,6.136327,-0.008724141,5.9699416,6.610472,2.1254203,0.18424845,3.4382298,-0.042162698,2.706605,2.298274,1.3384724,7.7747626,-0.4021678,-0.93024665,1.061223,3.9657123,-0.9263655,3.7596881,-0.57870424,-0.9700402,1.9999117,6.1932,2.2909298,4.0289984,-0.53545845,-0.101927854,0.2379942,12.518197
8.549074,1.6801083,-1.6225357,-2.9521363,4.613007,4.934283,2.9799316,4.335663,6.0005336,-0.7671778,3.2746556,3.8948712,3.4395785,5.373897,-0.34105211,4.01317,5.0581293,-0.66620195,4.698327,4.0136414,2.8000026,-0.63544273,8.2816,0.33616525,-0.58822846,3.5899384,-0.44569865,3.525603,5.8491626,4.180194,4.8713236,2.5182445,1.1918523,4.118779,1.1534235,0.010526109,5.2357264,-0.6506884,-0.8548393,1.8388999,2.3911774,6.137086,-0.008728122,5.970432,6.610685,2.1237345,0.18430282,3.4375482,-0.041919876,2.706424,2.2982244,1.3385302,7.775857,-0.40225562,-0.9303382,1.0611995,3.9659111,-0.9263479,3.7598102,-0.5787357,-0.97000635,2.0001984,6.1937447,2.29119,4.0292063,-0.5354694,-0.10192083,0.23798874,12.518197
9.527052,1.7970765,-1.6404879,-2.262561,5.310666,4.8210726,3.4434414,4.610666,6.553216,-0.7808698,3.1180158,3.8617496,4.0182734,5.3532963,-0.29713914,4.3374224,5.189275,-0.67883307,4.550811,3.9625962,2.7798707,-0.66011477,8.456253,0.24214017,-0.6312744,3.6255066,-0.4757084,3.693997,6.069255,3.9076927,4.7033362,2.5167954,1.1896546,3.8945916,0.9531574,-0.34532145,5.72288,-0.700977,-0.90398586,1.7353847,2.473257,6.416812,-0.21735759,5.978101,6.7311835,2.491343,0.2339432,3.625023,-0.04657618,2.7128868,2.5378973,1.2841613,8.008724,-0.4009892,-0.9637086,0.71645194,4.0420613,-0.94295245,3.6570785,-0.61821693,-1.0112145,1.951288,6.480939,1.9637178,3.9449668,-0.5386731,-0.3430276,-0.119319774,12.879344
9.665343,1.8243967,-1.6501945,-2.2797246,5.3720956,4.821872,3.488946,4.664086,6.6104984,-0.7850394,3.1133707,3.8648317,4.0686927,5.3841352,-0.29712883,4.3698874,5.2275267,-0.6841042,4.5729156,3.9558585,2.7980165,-0.66623664,8.520312,0.23683895,-0.6360781,3.6643724,-0.47928375,3.7497914,6.139294,3.9074469,4.71669,2.503326,1.2042748,3.903166,0.96390694,-0.34314114,5.7670226,-0.7064707,-0.911288,1.7609135,2.4751616,6.4743934,-0.20787767,6.0213237,6.805849,2.5150318,0.23915583,3.6645498,-0.049560446,2.7403593,2.581122,1.2821856,8.068613,-0.4016803,-0.9720952,0.7168423,4.042242,-0.95109296,3.66642,-0.6219382,-1.0182201,1.9443038,6.521694,1.9653108,3.9713597,-0.54179883,-0.33623874,-0.10766391,12.879344
9.676653,1.8194773,-1.6275052,-2.2745802,5.3849044,4.817539,3.5093565,4.685753,6.624094,-0.78726983,3.0774815,3.8708763,4.065528,5.3851833,-0.29440928,4.3792586,5.2305093,-0.6826217,4.5515304,3.9484355,2.817571,-0.6639364,8.495581,0.24536477,-0.6350293,3.670695,-0.4778456,3.7430394,6.153185,3.884708,4.719452,2.49095,1.2013832,3.8757138,0.96373326,-0.34341115,5.787245,-0.7070566,-0.9108369,1.7747912,2.4882145,6.4664364,-0.20653617,5.9990835,6.8280253,2.5257344,0.23801905,3.6731462,-0.031760786,2.750579,2.5876944,1.2784746,8.0693245,-0.4025498,-0.9703293,0.7078065,4.0209866,-0.95174193,3.655056,-0.62370086,-1.0191383,1.9128401,6.5062366,1.9528899,3.9512367,-0.5423596,-0.33721587,-0.10664772,12.879344
9.527052,1.7970765,-1.6404879,-2.262561,5.3104925,4.8215017,3.4432187,4.610428,6.5528135,-0.7808647,3.1196876,3.8618407,4.0185156,5.353351,-0.29722095,4.3374476,5.189108,-0.67887723,4.5519156,3.9610322,2.7792559,-0.66009283,8.456892,0.2419643,-0.63120806,3.6246047,-0.47578105,3.6940079,6.068778,3.9089293,4.703992,2.5156827,1.1896274,3.8943973,0.9530487,-0.34543243,5.7222,-0.7009959,-0.9039585,1.7351601,2.4740047,6.418109,-0.21735613,5.978635,6.7313857,2.4900506,0.2339702,3.6247067,-0.046337925,2.7127705,2.5378613,1.2842048,8.009542,-0.40105262,-0.96380407,0.7164172,4.0422873,-0.94291764,3.6572354,-0.6182625,-1.0111892,1.9515274,6.481488,1.9639304,3.945238,-0.53869134,-0.34301782,-0.119309224,12.879344
9.169838,1.7032595,-1.8171375,-2.3373027,5.112839,4.8646054,3.2273293,4.4401207,6.407796,-0.76700985,3.1373725,3.8509095,3.8783367,5.2951,-0.30811846,4.1920366,5.211156,-0.6740971,4.4553957,3.9746914,2.6635258,-0.65584064,8.429525,0.26433283,-0.62258804,3.5093632,-0.46848983,3.6338832,5.952607,3.9610524,4.804833,2.510775,1.2465204,3.9845166,0.9857524,-0.26188725,5.502595,-0.6846328,-0.8862011,1.6555496,2.452002,6.2630258,-0.2001762,5.8615675,6.5916457,2.437711,0.27659202,3.5791728,-0.05932937,2.6334958,2.384603,1.2905339,7.8874536,-0.40027523,-0.9558979,0.84276426,4.052518,-0.92580396,3.6148438,-0.60377085,-1.0018774,1.9952084,6.332679,2.0945704,3.9536967,-0.526471,-0.30679747,-0.04829562,12.617836
9.169838,1.7032595,-1.8171375,-2.3373027,5.11325,4.8643265,3.227448,4.4401784,6.408164,-0.7670104,3.136408,3.8508468,3.8782096,5.295053,-0.30806887,4.1920414,5.2112455,-0.6740807,4.4547834,3.975594,2.6638904,-0.65586066,8.42907,0.26448515,-0.6226377,3.5099578,-0.4684406,3.633878,5.9528465,3.9602635,4.8044214,2.5115066,1.2465409,3.9846776,0.9858109,-0.26182452,5.5031195,-0.684613,-0.88621485,1.6554579,2.4516585,6.2625875,-0.20018575,5.8611727,6.591535,2.4384973,0.27658373,3.5792904,-0.05952543,2.6336675,2.3846238,1.2905259,7.8870215,-0.40023953,-0.95582545,0.8427917,4.05224,-0.9258339,3.6148193,-0.60374147,-1.0018858,1.9949242,6.332249,2.094468,3.953424,-0.52645177,-0.3068076,-0.04829532,12.617836
9.285571,1.7253724,-1.8228918,-2.313167,5.170189,4.865315,3.2687747,4.476701,6.454689,-0.7686593,3.152763,3.8547199,3.9351475,5.3114963,-0.307129,4.225196,5.230163,-0.6784017,4.4783015,3.9710083,2.666564,-0.66095424,8.480227,0.25524876,-0.62756515,3.5294642,-0.4726465,3.6706734,5.988179,3.9698818,4.796211,2.5073607,1.2517154,3.9903822,0.980304,-0.25421742,5.5446844,-0.69023967,-0.89273995,1.6611414,2.4506993,6.308241,-0.19018796,5.901063,6.6275506,2.4712772,0.27963197,3.6026182,-0.07001311,2.6457913,2.4179816,1.2905496,7.930013,-0.3999697,-0.96229786,0.82595474,4.0653634,-0.93055886,3.620825,-0.6070068,-1.0065025,2.0042207,6.3813267,2.0796864,3.9731877,-0.52862185,-0.2978499,-0.0440401,12.617836
9.144003,1.7006061,-1.814668,-2.3829181,5.0841074,4.8714266,3.2133827,4.4377565,6.38823,-0.76755625,3.1356635,3.8540149,3.8535223,5.303406,-0.310449,4.181418,5.212805,-0.67449707,4.4674735,3.973206,2.6707401,-0.65549797,8.431712,0.26831785,-0.6209356,3.5170376,-0.46738613,3.6353176,5.9571204,3.9705412,4.8200483,2.5049481,1.2500443,3.99763,1.0009551,-0.24653125,5.4857874,-0.68298733,-0.8846345,1.6698233,2.4501216,6.261388,-0.1860149,5.86866,6.6042643,2.4141736,0.2748151,3.5774498,-0.057383724,2.6392205,2.380802,1.2901425,7.887643,-0.40066215,-0.95580417,0.8629908,4.047577,-0.92680293,3.621173,-0.6026384,-1.0011504,1.9943093,6.322781,2.113392,3.962772,-0.52717674,-0.2938393,-0.026309498,12.617836
9.171259,1.6903172,-1.8578049,-3.2157197,4.7813773,4.9569955,3.136767,4.533525,6.2642837,-0.78953063,3.0510232,3.8811593,3.596743,5.501824,-0.34782082,4.0982513,5.4061937,-0.7008539,4.7169323,4.0042424,2.8599079,-0.67197776,8.714174,0.3079678,-0.6101302,3.8081589,-0.4604331,3.845234,6.3084164,4.0618906,5.1242146,2.4440222,1.4035566,4.3010983,1.3018175,0.0068030893,5.3577137,-0.6710671,-0.8807257,2.0153036,2.3785913,6.393665,0.06583421,6.111291,7.0185814,2.1098626,0.29118195,3.7033496,-0.06380846,2.8071828,2.4366422,1.2718923,8.037356,-0.40853724,-0.97995126,1.2432512,3.9508126,-0.96953595,3.7570236,-0.59422493,-1.0176709,1.9612945,6.222938,2.479116,4.218014,-0.54377437,-0.06297334,0.3169939,12.768698
9.171259,1.6903172,-1.8578049,-3.2157197,4.781662,4.9567895,3.1368299,4.5340104,6.2639585,-0.78952044,3.0500247,3.8811734,3.5966568,5.501869,-0.34780326,4.0982575,5.406392,-0.7008274,4.7163367,4.0046835,2.8599613,-0.67195183,8.714206,0.30819407,-0.6101201,3.808349,-0.46041647,3.8452199,6.308567,4.061572,5.12428,2.444027,1.4035732,4.3010836,1.3018274,0.0068502487,5.357656,-0.67109674,-0.88073474,2.0155175,2.3781524,6.393612,0.06585227,6.1112576,7.0185456,2.1103778,0.2911645,3.7036998,-0.06369075,2.8070645,2.4366393,1.2718456,8.037111,-0.408504,-0.9799596,1.2432424,3.9508572,-0.969515,3.75733,-0.5942098,-1.01769,1.961396,6.222915,2.479024,4.2181664,-0.5437928,-0.06297965,0.31698027,12.768698
9.171259,1.6903172,-1.8578049,-3.2157197,4.7795787,4.957771,3.1362467,4.5333986,6.262423,-0.78953755,3.054997,3.8814576,3.5972347,5.502019,-0.34802693,4.098214,5.4059315,-0.7008883,4.7193513,4.0002737,2.858467,-0.67188656,8.716263,0.30710965,-0.609884,3.8055115,-0.46062875,3.8452468,6.307695,4.06523,5.1259527,2.4408798,1.4034755,4.300012,1.3015534,0.006564987,5.3552446,-0.67118955,-0.8806567,2.0148509,2.380065,6.394775,0.06589242,6.1131086,7.0191283,2.1067357,0.29118103,3.7032826,-0.062503755,2.8062112,2.4365804,1.2719363,8.038876,-0.4086996,-0.9802648,1.2431104,3.9522529,-0.9693829,3.757969,-0.5943491,-1.0176512,1.9626089,6.2247725,2.4795241,4.219368,-0.5438751,-0.062911235,0.31699762,12.768698
9.171259,1.6903172,-1.8578049,-3.2157197,4.7800837,4.9572735,3.136493,4.533439,6.2633414,-0.7895639,3.0534375,3.881347,3.597011,5.501931,-0.34792852,4.0982194,5.4059114,-0.7008571,4.718271,4.002025,2.8593874,-0.6719378,8.71528,0.30726925,-0.6099903,3.806539,-0.4605565,3.8452408,6.3081636,4.063955,5.1248493,2.442075,1.4035105,4.3001733,1.3016918,0.006668615,5.3560977,-0.67114174,-0.8806833,2.015009,2.37949,6.3938994,0.06587603,6.1123877,7.0191145,2.1080565,0.29115778,3.7034576,-0.06292693,2.8066363,2.4366279,1.2719432,8.037991,-0.408631,-0.9801348,1.243165,3.951767,-0.96945035,3.757494,-0.5943074,-1.0176575,1.9622065,6.2240973,2.479337,4.2188926,-0.5438254,-0.0629216,0.31700402,12.768698
10.04265,1.9367809,-1.6834446,-1.8612477,5.7174067,4.795209,3.6359131,4.7473497,6.8219385,-0.7799388,3.1868217,3.8448372,4.3683867,5.380462,-0.2798858,4.497258,5.211737,-0.68862426,4.5363607,3.947595,2.7135308,-0.6802454,8.573522,0.19656533,-0.6607781,3.6121373,-0.4965046,3.8096676,6.1048336,3.8999183,4.5643644,2.5311246,1.1536938,3.8116784,0.82274276,-0.43227476,5.952522,-0.72870517,-0.93791425,1.6152811,2.484651,6.5428414,-0.33411628,6.0693197,6.752837,2.7611632,0.23916471,3.6901772,-0.09917977,2.721084,2.6723266,1.286859,8.1645565,-0.39666328,-0.9859163,0.50735366,4.1164618,-0.95129836,3.628039,-0.63291967,-1.0266069,1.9960359,6.7341943,1.761722,3.9336514,-0.5428804,-0.43424693,-0.2646914,12.940755
10.123559,1.9610312,-1.6992757,-1.8450494,5.7661843,4.7949467,3.6563656,4.7724123,6.8578014,-0.780968,3.1976614,3.8436084,4.4104156,5.395629,-0.27962637,4.514654,5.227852,-0.69131607,4.5466747,3.9426596,2.7092078,-0.68440586,8.610449,0.18997113,-0.6646299,3.6203737,-0.4994589,3.842267,6.130548,3.905457,4.5622835,2.525932,1.1572636,3.8127255,0.81857705,-0.4357697,5.973722,-0.732149,-0.94306046,1.6129005,2.4846327,6.5751863,-0.3364191,6.0962424,6.7797914,2.7829242,0.24156359,3.7081757,-0.10588642,2.730747,2.6956027,1.2870429,8.199116,-0.39668357,-0.99118423,0.49707854,4.123964,-0.9547168,3.6337073,-0.6347066,-1.029994,2.001914,6.768792,1.7537427,3.946821,-0.5441609,-0.43539846,-0.26703656,12.940755
10.04265,1.9367809,-1.6834446,-1.8612477,5.7167597,4.7958465,3.635603,4.7475424,6.820141,-0.78000337,3.189979,3.845245,4.368771,5.3807263,-0.28003293,4.4973335,5.2113543,-0.6886379,4.538059,3.9443157,2.7128012,-0.6801352,8.5753355,0.19576475,-0.66056883,3.6094823,-0.49671546,3.8096867,6.104388,3.9031596,4.565324,2.5276103,1.1536374,3.8102837,0.822556,-0.43248397,5.9497657,-0.7288172,-0.9378751,1.6151797,2.485983,6.5463743,-0.33406204,6.070975,6.754149,2.758419,0.239153,3.6903393,-0.098104306,2.720412,2.672297,1.2868483,8.165536,-0.3967895,-0.9862236,0.5072151,4.117841,-0.9511639,3.628434,-0.63305515,-1.0265775,1.9970394,6.73599,1.7620428,3.9350135,-0.54296595,-0.4341821,-0.26464516,12.940755
10.04265,1.9367809,-1.6834446,-1.8612477,5.715639,4.7968335,3.635147,4.747069,6.819003,-0.7800211,3.194236,3.8455207,4.369278,5.3809175,-0.28022176,4.4973893,5.210818,-0.688732,4.5406723,3.9405034,2.7116408,-0.68010616,8.57697,0.19514717,-0.6604081,3.6070664,-0.4969193,3.8097281,6.103252,3.9066072,4.566547,2.52451,1.1535598,3.8095963,0.822355,-0.43276653,5.947831,-0.72888374,-0.93781483,1.6150125,2.487823,6.549361,-0.3340546,6.0724716,6.75533,2.7551513,0.23918688,3.6897354,-0.097451106,2.720117,2.6722217,1.2869093,8.167301,-0.39694104,-0.9864866,0.5071252,4.1186953,-0.95109,3.6286304,-0.63318,-1.0265101,1.9978869,6.7375183,1.762495,3.9358718,-0.5430347,-0.4341395,-0.26461762,12.940755
9.888005,1.7886314,-2.351344,-2.8665469,5.2331305,4.9505534,3.213712,4.5956125,6.667079,-0.78437793,3.1744418,3.8300128,4.069766,5.5053406,-0.3431428,4.1971536,5.702696,-0.7284241,4.589974,3.9653811,2.6262016,-0.721644,9.184553,0.21055081,-0.6552849,3.750056,-0.4926343,4.1610413,6.5421243,4.051978,5.1947613,2.4191666,1.5717782,4.3868175,1.2332213,-0.14454052,5.4525247,-0.70404166,-0.92420274,1.8314047,2.3728347,6.618914,-0.029492995,6.1690207,7.089615,2.4304144,0.43197197,3.9240394,-0.15530929,2.7623434,2.5232975,1.2795197,8.258642,-0.40687877,-1.0356913,1.2186539,4.115548,-0.9839203,3.7036674,-0.60693455,-1.0611451,2.0737205,6.434362,2.5031314,4.339982,-0.53510654,-0.15562268,0.18085298,13.224395
